id2,geography,population,housing,income,employment,poverty
06037533001,"Census Tract 5330.01, Los Angeles County, California",3879,213900,32409,51.6,1172
06037533002,"Census Tract 5330.02, Los Angeles County, California",2909,232300,40446,53.4,773
06037533103,"Census Tract 5331.03, Los Angeles County, California",3306,431000,28448,51.2,1387
06037533104,"Census Tract 5331.04, Los Angeles County, California",4621,180400,24397,54.8,2020
06037533105,"Census Tract 5331.05, Los Angeles County, California",2579,376100,26513,49.4,934
06037533106,"Census Tract 5331.06, Los Angeles County, California",1935,263500,41250,54.1,655
06037533107,"Census Tract 5331.07, Los Angeles County, California",3668,291000,35308,62.8,955
06037533201,"Census Tract 5332.01, Los Angeles County, California",2584,277800,42586,61.8,624
06037533202,"Census Tract 5332.02, Los Angeles County, California",2444,307700,47813,55.3,408
06037533203,"Census Tract 5332.03, Los Angeles County, California",1577,315300,36719,60.1,445
06037533300,"Census Tract 5333, Los Angeles County, California",3616,250000,28239,60.8,1251
06037533401,"Census Tract 5334.01, Los Angeles County, California",4985,269500,41477,58.1,1563
06037533402,"Census Tract 5334.02, Los Angeles County, California",4204,290700,38214,56.9,915
06037533403,"Census Tract 5334.03, Los Angeles County, California",3052,258600,35500,59.1,737
06037533501,"Census Tract 5335.01, Los Angeles County, California",3204,241200,36449,57.6,1162
06037533502,"Census Tract 5335.02, Los Angeles County, California",2348,285600,51211,57.7,283
06037533503,"Census Tract 5335.03, Los Angeles County, California",2002,277600,33750,59.3,543
06037533601,"Census Tract 5336.01, Los Angeles County, California",4602,263000,32174,50.7,1959
06037533602,"Census Tract 5336.02, Los Angeles County, California",5415,296600,39698,54.3,1286
06037533603,"Census Tract 5336.03, Los Angeles County, California",6587,309000,37827,54.6,1932
06037533701,"Census Tract 5337.01, Los Angeles County, California",3914,206800,38182,56.5,1111
06037533702,"Census Tract 5337.02, Los Angeles County, California",3600,267100,37287,59.7,1002
06037533703,"Census Tract 5337.03, Los Angeles County, California",4183,308600,36953,56.4,1163
06037533803,"Census Tract 5338.03, Los Angeles County, California",6133,316900,32254,53.4,1616
06037533804,"Census Tract 5338.04, Los Angeles County, California",4115,268500,36797,50.7,863
06037533805,"Census Tract 5338.05, Los Angeles County, California",3995,266200,37115,52.8,1057
06037533806,"Census Tract 5338.06, Los Angeles County, California",4018,204900,29283,54.9,1378
06037533901,"Census Tract 5339.01, Los Angeles County, California",5902,307800,39981,55.9,1596
06037533902,"Census Tract 5339.02, Los Angeles County, California",3958,289000,37500,59.5,812
06037534001,"Census Tract 5340.01, Los Angeles County, California",5556,323900,37917,55.6,1841
06037534002,"Census Tract 5340.02, Los Angeles County, California",4720,243800,55278,58.5,1017
06037534101,"Census Tract 5341.01, Los Angeles County, California",2153,256900,36741,60.6,411
06037534102,"Census Tract 5341.02, Los Angeles County, California",6506,300000,34493,56.8,2031
06037534201,"Census Tract 5342.01, Los Angeles County, California",4246,246300,30875,51.6,1343
06037534202,"Census Tract 5342.02, Los Angeles County, California",6139,254400,38063,52.7,1913
06037534203,"Census Tract 5342.03, Los Angeles County, California",3282,272700,37105,47.6,642
06037534301,"Census Tract 5343.01, Los Angeles County, California",4497,48400,35833,52.1,1598
06037534302,"Census Tract 5343.02, Los Angeles County, California",4149,238100,40542,51.9,1408
06037534403,"Census Tract 5344.03, Los Angeles County, California",2983,372600,32583,52.1,705
06037534404,"Census Tract 5344.04, Los Angeles County, California",3403,164400,33491,60.6,1037
06037534405,"Census Tract 5344.05, Los Angeles County, California",4068,218200,42235,60.4,1052
06037534406,"Census Tract 5344.06, Los Angeles County, California",4831,284000,41365,52.9,1773
06037534501,"Census Tract 5345.01, Los Angeles County, California",4839,302000,46367,63.5,776
06037534502,"Census Tract 5345.02, Los Angeles County, California",4248,297100,49623,56,1118
06037534700,"Census Tract 5347, Los Angeles County, California",4768,303600,56744,50.8,674
06037534802,"Census Tract 5348.02, Los Angeles County, California",2806,287200,42969,60,436
06037534803,"Census Tract 5348.03, Los Angeles County, California",4565,280600,32083,51.1,1133
06037534804,"Census Tract 5348.04, Los Angeles County, California",4059,253100,34746,50.5,1246
06037534900,"Census Tract 5349, Los Angeles County, California",6575,255600,40223,55.1,1856
06037535001,"Census Tract 5350.01, Los Angeles County, California",4703,243500,31956,56.3,1560
06037535002,"Census Tract 5350.02, Los Angeles County, California",3040,227400,36250,46.8,1054
06037535101,"Census Tract 5351.01, Los Angeles County, California",7352,255700,36973,55.8,1809
06037535102,"Census Tract 5351.02, Los Angeles County, California",4273,180300,39524,52.7,1294
06037535200,"Census Tract 5352, Los Angeles County, California",5825,252100,34899,54,1566
06037535300,"Census Tract 5353, Los Angeles County, California",6221,235500,37394,52.3,1801
06037535400,"Census Tract 5354, Los Angeles County, California",3720,226200,33125,48.5,1254
06037535501,"Census Tract 5355.01, Los Angeles County, California",3836,263900,37466,61.3,853
06037535502,"Census Tract 5355.02, Los Angeles County, California",5021,289900,44531,53.2,885
06037535503,"Census Tract 5355.03, Los Angeles County, California",2417,242200,29147,47.7,790
06037535603,"Census Tract 5356.03, Los Angeles County, California",3446,304300,36324,60.7,996
06037535604,"Census Tract 5356.04, Los Angeles County, California",4369,281700,38150,48.2,1305
06037535605,"Census Tract 5356.05, Los Angeles County, California",4306,240900,36811,49.2,1070
06037535606,"Census Tract 5356.06, Los Angeles County, California",1915,242900,30000,50.8,721
06037535607,"Census Tract 5356.07, Los Angeles County, California",4343,281200,48295,54.9,505
06037535701,"Census Tract 5357.01, Los Angeles County, California",6561,308500,44778,56.8,1648
06037535702,"Census Tract 5357.02, Los Angeles County, California",4513,343000,36051,50.2,1194
06037535802,"Census Tract 5358.02, Los Angeles County, California",7205,292500,39819,53.2,1530
06037535803,"Census Tract 5358.03, Los Angeles County, California",4135,294900,35852,47.8,1274
06037535804,"Census Tract 5358.04, Los Angeles County, California",4952,313700,40737,56.8,1156
06037535901,"Census Tract 5359.01, Los Angeles County, California",5448,299300,50476,55.9,587
06037535902,"Census Tract 5359.02, Los Angeles County, California",7739,300900,66655,55.6,663
06037536000,"Census Tract 5360, Los Angeles County, California",4179,270200,43750,60.9,681
06037536102,"Census Tract 5361.02, Los Angeles County, California",3172,271400,54074,50.8,665
06037536103,"Census Tract 5361.03, Los Angeles County, California",5794,288100,51185,56.1,838
06037536104,"Census Tract 5361.04, Los Angeles County, California",4187,337200,39958,48.8,920
06037536200,"Census Tract 5362, Los Angeles County, California",7462,291200,48750,53.9,1673
06037540000,"Census Tract 5400, Los Angeles County, California",6930,310800,40260,55.3,1592
06037540101,"Census Tract 5401.01, Los Angeles County, California",6525,304300,48490,53.9,1012
06037540102,"Census Tract 5401.02, Los Angeles County, California",6789,270600,48591,57.8,931
06037540201,"Census Tract 5402.01, Los Angeles County, California",2020,260200,21144,52.1,849
06037540202,"Census Tract 5402.02, Los Angeles County, California",7040,242600,28196,44.9,2763
06037540203,"Census Tract 5402.03, Los Angeles County, California",5661,273200,32366,54.4,1344
06037540300,"Census Tract 5403, Los Angeles County, California",5177,253800,42020,52,1185
06037540400,"Census Tract 5404, Los Angeles County, California",2462,190100,39744,50.6,934
06037540501,"Census Tract 5405.01, Los Angeles County, California",8172,244700,45144,27.3,2066
06037540502,"Census Tract 5405.02, Los Angeles County, California",6629,298200,34368,55.5,1786
06037540600,"Census Tract 5406, Los Angeles County, California",3589,232800,29150,52.9,1281
06037540700,"Census Tract 5407, Los Angeles County, California",3078,234800,38690,51,713
06037540800,"Census Tract 5408, Los Angeles County, California",5667,225200,44931,53.5,728
06037540901,"Census Tract 5409.01, Los Angeles County, California",4290,246800,43714,44,843
06037540902,"Census Tract 5409.02, Los Angeles County, California",4897,266400,45273,49.4,934
06037541001,"Census Tract 5410.01, Los Angeles County, California",1097,321300,31795,37.3,202
06037541002,"Census Tract 5410.02, Los Angeles County, California",3037,193800,44154,47.4,214
06037541100,"Census Tract 5411, Los Angeles County, California",3079,256400,45179,49.9,518
06037541200,"Census Tract 5412, Los Angeles County, California",5831,238600,55563,52.6,944
06037541300,"Census Tract 5413, Los Angeles County, California",5902,244500,45846,54,1290
06037541400,"Census Tract 5414, Los Angeles County, California",7296,202300,34844,46.3,3199
06037541500,"Census Tract 5415, Los Angeles County, California",5590,223900,45223,57.4,1389
06037541603,"Census Tract 5416.03, Los Angeles County, California",3205,251000,29300,40.6,1499
06037541604,"Census Tract 5416.04, Los Angeles County, California",6346,229200,30924,45.6,2845
06037541605,"Census Tract 5416.05, Los Angeles County, California",5594,221300,40148,54.7,1365
06037541606,"Census Tract 5416.06, Los Angeles County, California",2535,272200,35573,51.7,818
06037541700,"Census Tract 5417, Los Angeles County, California",5871,260700,50978,55.2,1099
06037541801,"Census Tract 5418.01, Los Angeles County, California",4775,254800,50645,55.3,1243
06037541802,"Census Tract 5418.02, Los Angeles County, California",5162,283000,51208,53.6,1081
06037542000,"Census Tract 5420, Los Angeles County, California",5305,245800,44700,49.7,1265
06037542103,"Census Tract 5421.03, Los Angeles County, California",3642,216800,46484,54.3,760
06037542104,"Census Tract 5421.04, Los Angeles County, California",3363,229200,45540,53.7,590
06037542105,"Census Tract 5421.05, Los Angeles County, California",5032,210400,43550,53.8,1685
06037542106,"Census Tract 5421.06, Los Angeles County, California",3227,237200,34958,52.3,729
06037542200,"Census Tract 5422, Los Angeles County, California",7220,231100,51602,49.8,1715
06037542401,"Census Tract 5424.01, Los Angeles County, California",4570,276400,47560,49.6,1020
06037542402,"Census Tract 5424.02, Los Angeles County, California",3384,242100,52833,47.6,379
06037542501,"Census Tract 5425.01, Los Angeles County, California",4509,255700,49808,49.3,1599
06037542502,"Census Tract 5425.02, Los Angeles County, California",3974,220100,26235,54.4,1426
06037542601,"Census Tract 5426.01, Los Angeles County, California",2954,232500,37599,53.3,798
06037542602,"Census Tract 5426.02, Los Angeles County, California",6021,223500,37047,47.3,1692
06037542700,"Census Tract 5427, Los Angeles County, California",5630,181700,45453,53.7,1442
06037542800,"Census Tract 5428, Los Angeles County, California",3416,232800,58702,51.5,244
06037542900,"Census Tract 5429, Los Angeles County, California",2941,179900,41515,50.6,832
06037543000,"Census Tract 5430, Los Angeles County, California",4426,263800,46096,49.7,377
06037543100,"Census Tract 5431, Los Angeles County, California",6910,262600,53134,52,1144
06037543201,"Census Tract 5432.01, Los Angeles County, California",4021,248900,39938,50.1,950
06037543202,"Census Tract 5432.02, Los Angeles County, California",4707,242500,34906,52.9,1402
06037543304,"Census Tract 5433.04, Los Angeles County, California",6360,391500,92031,59.1,485
06037543305,"Census Tract 5433.05, Los Angeles County, California",2902,73400,45128,54.2,577
06037543306,"Census Tract 5433.06, Los Angeles County, California",6831,336200,75729,55.4,651
06037543321,"Census Tract 5433.21, Los Angeles County, California",5254,344800,85563,56.5,538
06037543322,"Census Tract 5433.22, Los Angeles County, California",6758,392500,80708,47.6,583
06037543400,"Census Tract 5434, Los Angeles County, California",4206,316900,80083,56.3,505
06037543501,"Census Tract 5435.01, Los Angeles County, California",6841,334600,66042,58.1,1149
06037543502,"Census Tract 5435.02, Los Angeles County, California",3959,330100,67200,63.6,412
06037543503,"Census Tract 5435.03, Los Angeles County, California",5287,365900,63668,56.1,409
06037543601,"Census Tract 5436.01, Los Angeles County, California",4207,292500,79605,57.3,229
06037543602,"Census Tract 5436.02, Los Angeles County, California",7701,332100,61703,57.4,952
06037543603,"Census Tract 5436.03, Los Angeles County, California",3634,437700,64545,50,125
06037543604,"Census Tract 5436.04, Los Angeles County, California",5946,403500,91250,53.7,742
06037543701,"Census Tract 5437.01, Los Angeles County, California",3010,319500,69808,59.9,228
06037543702,"Census Tract 5437.02, Los Angeles County, California",7094,333500,76297,60.2,577
06037543703,"Census Tract 5437.03, Los Angeles County, California",3623,356100,82530,60.1,178
06037543801,"Census Tract 5438.01, Los Angeles County, California",5419,234400,73452,52.3,422
06037543802,"Census Tract 5438.02, Los Angeles County, California",7093,320300,64049,57.3,570
06037543903,"Census Tract 5439.03, Los Angeles County, California",3770,330900,72017,56,537
06037543905,"Census Tract 5439.05, Los Angeles County, California",4611,229800,53583,53.9,796
06037544001,"Census Tract 5440.01, Los Angeles County, California",4300,296200,52481,50.9,554
06037544002,"Census Tract 5440.02, Los Angeles County, California",2738,341300,76691,63.8,41
